datetime_UTC,lat,lon
2024.01.31 14:20:55,52.69183718181818,13.365890363636364
2024.01.31 14:20:56,52.69184590909091,13.365894818181818
2024.01.31 14:20:57,52.69185463636364,13.365899272727273
2024.01.31 14:20:58,52.691863363636365,13.365903727272727
2024.01.31 14:20:59,52.691872090909094,13.365908181818181
2024.01.31 14:21:00,52.69188081818182,13.365912636363635
2024.01.31 14:21:01,52.69188954545454,13.365917090909091
2024.01.31 14:21:02,52.69189827272727,13.365921545454546
2024.01.31 14:21:03,52.691907,13.365926
2024.01.31 14:21:04,52.691911636363635,13.365928272727272
2024.01.31 14:21:05,52.691916272727276,13.365930545454546
2024.01.31 14:21:06,52.69192090909091,13.365932818181818
2024.01.31 14:21:07,52.691925545454545,13.36593509090909
2024.01.31 14:21:08,52.69193018181818,13.365937363636364
2024.01.31 14:21:09,52.69193481818182,13.365939636363636
2024.01.31 14:21:10,52.691939454545455,13.36594190909091
2024.01.31 14:21:11,52.69194409090909,13.365944181818183
2024.01.31 14:21:12,52.691948727272724,13.365946454545455
2024.01.31 14:21:13,52.691953363636365,13.365948727272729
2024.01.31 14:21:14,52.691958,13.365951
2024.01.31 14:21:15,52.69196863636363,13.365956545454546
2024.01.31 14:21:16,52.691979272727274,13.365962090909091
2024.01.31 14:21:17,52.69198990909091,13.365967636363637
2024.01.31 14:21:18,52.69200054545455,13.365973181818182
2024.01.31 14:21:19,52.69201118181818,13.365978727272728
2024.01.31 14:21:20,52.69202181818182,13.365984272727273
2024.01.31 14:21:21,52.692032454545455,13.365989818181818
2024.01.31 14:21:22,52.692043090909095,13.365995363636364
2024.01.31 14:21:23,52.69205372727273,13.366000909090909
2024.01.31 14:21:24,52.69206436363637,13.366006454545454
2024.01.31 14:21:25,52.692075,13.366012
2024.01.31 14:21:26,52.69209045454546,13.36602018181818
2024.01.31 14:21:27,52.69210590909091,13.366028363636364
2024.01.31 14:21:28,52.69212136363637,13.366036545454545
2024.01.31 14:21:29,52.69213681818182,13.366044727272726
2024.01.31 14:21:30,52.69215227272728,13.366052909090909
2024.01.31 14:21:31,52.692167727272725,13.36606109090909
2024.01.31 14:21:32,52.69218318181818,13.366069272727273
2024.01.31 14:21:33,52.692198636363635,13.366077454545454
2024.01.31 14:21:34,52.69221409090909,13.366085636363636
2024.01.31 14:21:35,52.692229545454545,13.366093818181819
2024.01.31 14:21:36,52.692245,13.366102
2024.01.31 14:21:37,52.69227036363636,13.366114818181819
2024.01.31 14:21:38,52.69229572727273,13.366127636363636
2024.01.31 14:21:39,52.69232109090909,13.366140454545455
2024.01.31 14:21:40,52.69234645454545,13.366153272727272
2024.01.31 14:21:41,52.69237181818182,13.366166090909092
2024.01.31 14:21:42,52.69239718181818,13.366178909090909
2024.01.31 14:21:43,52.69242254545455,13.366191727272728
